Ids,sentiment,sarcasm,vulgar,abuse,target,SentimentLabel,SarcasmLabel,VulgarLabel,AbuseLabel,Image_Path,Banglatext,EnglishText
image_1048.jpg,Negative,No,Vulgar,Abusive,National Origin,0,0,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1048.jpg,পুলওয়ামার কাঙে শদ্ধাঞ্জলী  আগামী 20/02/2019 (বুধবার)- থেকে   28/02/2019 (9ং: যার) পখও সমও রংম   টিফিন ৩ রেস্টুরেন্ট   খাওয়া দাঙয়ার বিে 10% ঢাড না বলা কথী িং4:- যে সমও গ্রাহক খাওয়া দাওয়ার পর পাকিস্তান মুর্দাবাদ বলবেন আদেশ অনুসারে মান্না রেস্টুরেন্ট কোন্নগর ঘাটাল বীর শহিদের,Pulwama Kaang Shiva Shibha is from the next 20/02/2019 (Wednesday)- 28/02/2019 (9g: whose) Pukh also also consumes the color tiffin 3 restaurants 10% of the riot.
image_1049.jpg,Negative,No,Vulgar,Abusive,National Origin,0,0,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1049.jpg,না বলা কথা এইবারের ছোলিটা যদি বলা কথা পাকিস্তানের রক্ত দিয়ে খেলা হয় কেমন হবে? গ৮প০ঝ/খ.8.&.97,"What if it said this time, what would it be like to play with the blood of Pakistan?C 1 p./B .8. &. 97"
image_1050.jpg,Negative,No,Vulgar,Abusive,National Origin,0,0,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1050.jpg,এই দোকানের জঙ্গি ভালো ওই দোকানের সন্ত্রাসবাদী ওইসব ব এখিন পাঁচতলা মল পুরোটইি পাকিস্তানি =৮ল/ ছরপ২ব৯ <আকাশ > খিস্তিপিডিয়া..  অতীত,"The militants in this shop are good for the terrorists of that shop, the five -storey storied mall is Pakistani = 1 L/ Chorp 2 B1 <Akash> Khistipedia .. Past."
image_1051.jpg,Positive,No,Vulgar,Abusive,National Origin,2,0,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1051.jpg,"আপনি কিজানেন ? আপনি যদি এক্ষুনি #?ুঙ৪ মনে মনে বলেন ও পোস্টটি শেয়ার করেন, তাহলে আপনার সমস্ত মনস্কামনা পূর্ণ হবে ৯০০শ ৫হহত৩|৬ আর সারাটা দিন ভালোভাবে কাটানোর জন্য দিনে 69 বার করে এটি বলতে থাকুন আসুন সবাই মিলে একটা দেশদ্রোহী বিহীন ভারতবর্ষ গড়ে তুলি সবাই মিলে বলুন #াঞ^৫3 -ল1রব","Are you kijanen?If you say #? Yung 1 says in his heart and shares the post, then all your minds will be fulfilled 1 hundred and 5 years."
image_1052.jpg,Negative,No,Vulgar,Abusive,National Origin,0,0,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1052.jpg,"ণা বলা কথা আগে ভারতীয় পাকিস্তানিদের 'রক্ত চাই' তারপর জঙ্গী বাচ্চা গুলোর ওরা শুধু 88 জন বীর নয়, ভারতে যদি ১৩৩কোোটি মানুষ থাকে তাহলে ওই ৪8জন আমাদের ৪০হাজার সাধারণ মানুষের প্রান রক্তের বদলে রক্ত চই বলা কথা 'হে বীর শহীদ ভারতের বুকে জন্ম নিয়ে আবার ভারতমাতার কোলে ফিরে আসো' হাজার বার যেন ভারতের বুকে তোমাদের জন্ম হয় না বলা কথা-ফ৯ ূ০|৯ ঞ০ীচঋ","Before saying the words of the Indian Pakistanis, then the militant kids are not just 88 heroes, if there are 5 cosr people in India, then those 5 thousand of our 3 thousand ordinary people have blood instead of blood, 'O hero martyr is born in the chest of India, then you will not be born in India."
image_1053.jpg,Negative,No,Vulgar,Abusive,National Origin,0,0,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1053.jpg,না বলা কথা বলা কথা আর্মি দের পুরো হাত খুলে দেওয়া হলো ধন্যবাদ ভারত সরকার. পাকিস্তান এবার আমরা বোঝাবো তোদের তৈরি থাক তোরা পাকিস্তানকে ম্যাপ থেকে ওড়ানো হবে গ৮|ঝ/|.৪.&.9,The whole hand of the Army was opened by the Government of India.Pakistan will now explain that you will be made from the map of Pakistan.
image_1054.jpg,Negative,No,Vulgar,Abusive,Gender,0,0,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1054.jpg,খাটের তলায় গরম দুধ খিস্তিপিডিয়া এক্সের নাইটি তুলে মারবো গুদ ~$0[জ] ও৯$ =৮লশ/ ঁর$0২ব৯ <আকাশ > খিস্তিপিডিয়া,Hot milk under the bed lifts the knight of Khistipedia X ~ $ 0 [h] and ১ $ = 1 lac/ O $ 02 B1 <Akash> Khistipedia.
image_1055.jpg,Negative,No,Vulgar,Abusive,National Origin,0,0,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1055.jpg,ডিয়ার পাকিস্তান তৈরি থাক খিস্তিপিডিয়া ো| ৯  ^শশথ ভরবে তাদের গাঁড়ে বাঁশ =লশ/ ঁর$0২ব৯ <আকাশ > খিস্তিপিডিয়া,Dear Pakistan is made by Khistipedia^Bamboo will be filled with bamboo = lash/ o $ 02 b.
image_1056.jpg,Negative,No,Vulgar,Abusive,National Origin,0,0,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1056.jpg,১৪ ই ফেব্রুয়ারি ভ্যালেন্টাইন ডে নয়া পাকিস্তান নামে খানকির ছেলের মারার বদলা হিসাবে মনে রাখবো] গ৫|শ ৬শ২ব৯ 73 খিস্তিপিডিয়া~ গাঁড়,February 8 will be remembered as a replacement for Khanki's son named Valentine's Day New Pakistan] c.
image_1057.jpg,Negative,No,Vulgar,Abusive,National Origin,0,0,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1057.jpg,জনাব ইন্ডিয়া-তে এখন কি চলছে? /%৯ $ত২$৯ তাদের গাঁড়ে বাঁশ দেওয়়ার প্রস্তুতি !,What is going on in Mr India now?/%1 $ 2 $ 1 $ 5 Preparation for giving bamboo!
image_1058.jpg,Negative,No,Vulgar,Abusive,National Origin,0,0,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1058.jpg,চোদায় ধর্ম চোদায় কর্ম 2 7 পাকিস্তীনকে চোদাই আসলকর্য,Choda Religion Choda Action 2 7 Pakistani Chodai is the original
image_1059.jpg,Negative,No,Vulgar,Abusive,National Origin,0,0,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1059.jpg,থতে বিড়ি মুখে পান খানকির ছেলে পাকিস্তান,Khanki's son Pakistan in the mouth of the bidi
image_1060.jpg,Negative,No,Vulgar,Abusive,National Origin,0,0,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1060.jpg,তুমি বললে রেনডির-স্থান খিস্তিপিডিয়া আমি শুনলাম পাকিস্থান  =লশ/ ঁর$0২ব৯ <আকাশ > খিস্তিপিডিয়া,"If you say, I have heard of the rendered place Khistipedia I heard Pakistan = Lash/ O $ 02 B1 <sky> Khistipedia."
image_1061.jpg,Negative,No,Vulgar,Abusive,National Origin,0,0,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1061.jpg,চা - চিনি দুধে খিস্তিপিডিয়া ইন্ডিয়া পাকিস্তানের মাকে চোদে 4 =লশ/ ঁর$0২ব৯ <আকাশ > খিস্তিপিডিয়া,Tea - Sugar Milk Khistipedia India Pakistan's mother 4 = Los/ O $ 02 B1 <Akash> Khistipedia
image_1062.jpg,Negative,Yes,Vulgar,Abusive,National Origin,0,1,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1062.jpg,জানু আমাদের ছেলের নাম কি রাখবো বলো তো রাখবে? পাকিস্তান কন? যেন প্রতিদিন লাগানোর পর গব করে বলতে পারি আজ পাকস্তানের মা কে চুদলাম ^হঝ৩,"What do I keep our son's name, tell me?Con -Pakistan?It is as if I can say after applying every day to say that the mother of Pakistan is Chudlam ^Joj."
image_1063.jpg,Negative,Yes,Vulgar,Abusive,Individual,0,1,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1063.jpg,হিমেল হাউয়া ফখাচল জিয়ার খ্যতের ধান নিয়ে যাবো পাকিস্তান,Himel Haua Fakhchal Zia will take the paddy of Pakistan
image_1064.jpg,Negative,Yes,Vulgar,Abusive,Individual,0,1,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1064.jpg,হবাউয়া ভবন আমার বাংলা 4৩ঙ! ৪3ু<নগ 054,Hubaa Bhavan is my Bangla 45!33
image_1065.jpg,Negative,Yes,Vulgar,Abusive,Individual,0,1,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1065.jpg,গোলাপ_গোলাপি অমর ঠন্ডব ন হয়না ক্যন আমার বাংলা,Pink is not cold not cold why my Bengali
image_1066.jpg,Neutral,Yes,Vulgar,Abusive,Individual,1,1,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1066.jpg,বাবা মা কষ্ট করে ছেলেকে লন্ডন পড়তে পাঠায় : লছেলে৪ 17! ^$ গারলফ্রেন্ডঠাপাতে এসেছি পড়াশুনোকরতেনয় .!,Parents send the boy to London with hardship: Lachel 1 17!^$ I have come to Girlfriends.
image_1067.jpg,Negative,Yes,Vulgar,Abusive,Individual,0,1,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1067.jpg,3321 চিত নায়বা পরিমান এতটুকু ছিলো অস্ত্র টা একদম গলার ভিতরে ছাইপা ভইরা দিছে 14.3| 14.3| :|5ড়ঁজঠ খুব কষ্ট পাইলাম অবশেষে না দিয়া পল্টি মারছেো টাকা,"3321 Chit Naiba was so much so that the weapon was giving the shadow vira inside the neck 14.3.14.3 |: | 5 I got a lot of trouble, finally hitting the money"
image_1068.jpg,Negative,Yes,Vulgar,Abusive,Individual,0,1,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1068.jpg,কবিতাঃ লাঙ্গ কবিঃ রবীন্দ্রলাথ টানিয়াছো মোর লুঙ্গি মারিয়াছো মোর ইজ্জত দেখিয়াছে পারলিক করিয়াছো মোরে বেজ্জত ছাড়িয়া দাও মোর লুঙ্গি কারও না অপমাল স্ীকার করিয়া লইলাম তোমার পেটে আমার সন্তান ঠাকুর,Poem: Lang Poet: Rabindralath Tancho More Lungi Mariacho More has seen the honor of the More.
image_1069.jpg,Negative,No,Vulgar,Abusive,Religion,0,0,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1069.jpg,"47404[731 `৩ু ৃ0পগ `এ, ?[৮৯ ধ৯ ধ 2@এ 72 0৫৯ঙস$ 74 01 ১0শু ৩২ধৌ বিজয়া এর মাইরে চু দি 31 শ$ &ু৮ঙ হ২ৃ| কঙ ৯ লশশঙহধ ..","47404 [731 `` `` 0 pog 'A,?Kong 1 Loshash .."
image_1070.jpg,Negative,No,Vulgar,Abusive,Gender#Individual,0,0,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1070.jpg,"তোেদের আবা*ল সু*দা এডমিন কে মাদারসু*দ তোকে সম্মান দিতে শেখায় নাই _ু৮ঙ 2১ রেনবো- হ০হ৮ে"" আরে কাংলাদেশের কাটাচদা . ফ২"" গ0৮@ ২ষ9  তোর মাকে চু*দে আসছে খাংকির পোলা 38] _৮ঙ ২হঁ৬ রেনবো- হ০ঁ৮"" তোর অতো ফাটছে কেন রে তু . ফহ"" 2 গ|৮@ -ঙষ২5 . রে""' 2_৬0","You have not taught you to honor you to honor you.2 c |@ -@ -25.Ray ""'2_0"
image_1071.jpg,Negative,No,Vulgar,Abusive,Religion,0,0,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1071.jpg,"2:18 5',11 ,1 ' _ 2.1ছ -৭শ৬শ এখালে কে আছেন সটিক মুসলমান বাই আমাকে ইকটু ভলবেন আমি জানতে চাই মুসলিম জাতি কি মোখে মোখে ভলি আমি মুসলমান আগা কাটলে মুসলমান হয়লা [[48 হ২?৬ [িশশ|"" [শস|৩ তুরা পাগল কেন না তুরা বানিয়ে আবার পানিনে ফেলে ওর ওপর লাপালাপি করিস এইটা কি তুদের মা ভাবতে খুব আসে? 3 4 ৬৫? হ২ৃ৬৬ $৫থ৮ #ণ|শশ২ঐ মা কবে কোন ফ্লাইটে ল্যান্ড করবে বাংলাদেশে??? 5 1 (৮8 ওৎহ9 হরণ৮ <৮চশ তররয়া লগে তর বারা দুর্গার হাঙ্গা দিস গোলাঘেরফুত| বিসর্জন তো ঘারেই একলা দেস তর বাপেরেও এইবার দিস | 5 1 ৬৮২ ২২2৬ কগ২"" ূ৮ঙ গ২ড়9 তঁশ2| ৩২খ1ন1ণ |৫ ফঊ5ূ1ণ এঙখঙ ২থহঠ 5+চৎ জ২1৩ [শ7এ""] [| এখানে হাহা দেয়ার কি আছে? যার যার ধর্ম সে সে পালন করবে | হাহা দিয়ে আমরা বিকৃত মানসিকতার পরিচয় দিচ্ছি ১হ"" ূ০ঁশ|""২ 3 ^ ৬৮২ +গ13 ৫০ ২+ .: ইকটু 3 ৬ গিণা দূর্গা দুর্গার","2:18 5 ', 11, 1' _ 2.1 Six -six hundred and 5 hundred who is a Satik Muslim bye Iku Volban I want to know what the Muslim nation is in Mokh.Yes, when the mother will land on a flight?12 b 1 n 1 1 1 1 f 1 1 f 1, 5+ chatt J 219 [SH 7A ""]"
